screen_id,screenshot_file,timestamp,viewport,role,workspace,section,page_title,route,url,previous_screen_id,clicked_label,expected_result,actual_result,result_type,back_path_available,primary_action_label,workspace_visible,role_visible,issues,notes
SUPERADMIN__PLATFORM__SETTINGS__BRANDING__LOAD__TABLET__1478,screenshots/tablet/SUPERADMIN__PLATFORM__SETTINGS__BRANDING__LOAD__TABLET__1478.png,2026-06-11T06:46:02.977Z,tablet,Super Admin,Platform,Settings,Branding,/operations?workspace=platform&view=settings&section=branding,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=branding,,,Settings / Branding loads in the correct workspace.,No major automated issue detected; manual designer review still required.,page,true,Open navigation,true,true,,No major automated issue detected; manual designer review still required.
SUPERADMIN__PLATFORM__SETTINGS__LANGUAGE__LOAD__TABLET__1479,screenshots/tablet/SUPERADMIN__PLATFORM__SETTINGS__LANGUAGE__LOAD__TABLET__1479.png,2026-06-11T06:46:05.525Z,tablet,Super Admin,Platform,Settings,Language,/operations?workspace=platform&view=settings&section=language,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=language,,,Settings / Language loads in the correct workspace.,No major automated issue detected; manual designer review still required.,page,true,Open navigation,true,true,,No major automated issue detected; manual designer review still required.
SUPERADMIN__PLATFORM__SETTINGS__USERS_ROLES__LOAD__TABLET__1480,screenshots/tablet/SUPERADMIN__PLATFORM__SETTINGS__USERS_ROLES__LOAD__TABLET__1480.png,2026-06-11T06:46:08.028Z,tablet,Super Admin,Platform,Settings,Users Roles,/operations?workspace=platform&view=settings&section=users_roles,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=users_roles,,,Settings / Users Roles loads in the correct workspace.,No major automated issue detected; manual designer review still required.,page,true,Open navigation,true,true,,No major automated issue detected; manual designer review still required.
SUPERADMIN__PLATFORM__SETTINGS__EMAIL_IDENTITIES__LOAD__TABLET__1481,screenshots/tablet/SUPERADMIN__PLATFORM__SETTINGS__EMAIL_IDENTITIES__LOAD__TABLET__1481.png,2026-06-11T06:46:09.996Z,tablet,Super Admin,Platform,Settings,Email Identities,/operations?workspace=platform&view=settings&section=email_identities,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=email_identities,,,Settings / Email Identities loads in the correct workspace.,No major automated issue detected; manual designer review still required.,page,true,Open navigation,true,true,,No major automated issue detected; manual designer review still required.
SUPERADMIN__PLATFORM__SETTINGS__WHATSAPP__LOAD__TABLET__1482,screenshots/tablet/SUPERADMIN__PLATFORM__SETTINGS__WHATSAPP__LOAD__TABLET__1482.png,2026-06-11T06:46:12.049Z,tablet,Super Admin,Platform,Settings,Whatsapp,/operations?workspace=platform&view=settings&section=whatsapp,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=whatsapp,,,Settings / Whatsapp loads in the correct workspace.,No major automated issue detected; manual designer review still required.,page,true,Open navigation,true,true,,No major automated issue detected; manual designer review still required.
SUPERADMIN__PLATFORM__SETTINGS__SOCIAL_ACCOUNTS__LOAD__TABLET__1483,screenshots/tablet/SUPERADMIN__PLATFORM__SETTINGS__SOCIAL_ACCOUNTS__LOAD__TABLET__1483.png,2026-06-11T06:46:14.596Z,tablet,Super Admin,Platform,Settings,Social Accounts,/operations?workspace=platform&view=settings&section=social_accounts,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=social_accounts,,,Settings / Social Accounts loads in the correct workspace.,No major automated issue detected; manual designer review still required.,page,true,Open navigation,true,true,,No major automated issue detected; manual designer review still required.
SUPERADMIN__PLATFORM__SETTINGS__CALENDAR__LOAD__TABLET__1484,screenshots/tablet/SUPERADMIN__PLATFORM__SETTINGS__CALENDAR__LOAD__TABLET__1484.png,2026-06-11T06:46:17.046Z,tablet,Super Admin,Platform,Settings,Calendar,/operations?workspace=platform&view=settings&section=calendar,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=calendar,,,Settings / Calendar loads in the correct workspace.,No major automated issue detected; manual designer review still required.,page,true,Open navigation,true,true,,No major automated issue detected; manual designer review still required.
SUPERADMIN__PLATFORM__SETTINGS__GOOGLE_CLASSROOM__LOAD__TABLET__1485,screenshots/tablet/SUPERADMIN__PLATFORM__SETTINGS__GOOGLE_CLASSROOM__LOAD__TABLET__1485.png,2026-06-11T06:46:19.109Z,tablet,Super Admin,Platform,Settings,Google Classroom,/operations?workspace=platform&view=settings&section=google_classroom,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=google_classroom,,,Settings / Google Classroom loads in the correct workspace.,No major automated issue detected; manual designer review still required.,page,true,Open navigation,true,true,,No major automated issue detected; manual designer review still required.
SUPERADMIN__PLATFORM__SETTINGS__PARENT_PORTAL__LOAD__TABLET__1486,screenshots/tablet/SUPERADMIN__PLATFORM__SETTINGS__PARENT_PORTAL__LOAD__TABLET__1486.png,2026-06-11T06:46:21.310Z,tablet,Super Admin,Platform,Settings,Parent Portal,/operations?workspace=platform&view=settings&section=parent_portal,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=parent_portal,,,Settings / Parent Portal loads in the correct workspace.,No major automated issue detected; manual designer review still required.,page,true,Open navigation,true,true,,No major automated issue detected; manual designer review still required.
SUPERADMIN__PLATFORM__SETTINGS__STUDENT_PORTAL__LOAD__TABLET__1487,screenshots/tablet/SUPERADMIN__PLATFORM__SETTINGS__STUDENT_PORTAL__LOAD__TABLET__1487.png,2026-06-11T06:46:23.877Z,tablet,Super Admin,Platform,Settings,Student Portal,/operations?workspace=platform&view=settings&section=student_portal,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=student_portal,,,Settings / Student Portal loads in the correct workspace.,No major automated issue detected; manual designer review still required.,page,true,Open navigation,true,true,,No major automated issue detected; manual designer review still required.
SUPERADMIN__PLATFORM__SETTINGS__PROVIDER_PORTAL__LOAD__TABLET__1488,screenshots/tablet/SUPERADMIN__PLATFORM__SETTINGS__PROVIDER_PORTAL__LOAD__TABLET__1488.png,2026-06-11T06:46:25.944Z,tablet,Super Admin,Platform,Settings,Provider Portal,/operations?workspace=platform&view=settings&section=provider_portal,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=provider_portal,,,Settings / Provider Portal loads in the correct workspace.,No major automated issue detected; manual designer review still required.,page,true,Open navigation,true,true,,No major automated issue detected; manual designer review still required.
SUPERADMIN__PLATFORM__SETTINGS__PROVIDER_INDEX__LOAD__TABLET__1489,screenshots/tablet/SUPERADMIN__PLATFORM__SETTINGS__PROVIDER_INDEX__LOAD__TABLET__1489.png,2026-06-11T06:46:28.428Z,tablet,Super Admin,Platform,Settings,Provider Index,/operations?workspace=platform&view=settings&section=provider_index,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=provider_index,,,Settings / Provider Index loads in the correct workspace.,No major automated issue detected; manual designer review still required.,page,true,Open navigation,true,true,,No major automated issue detected; manual designer review still required.
SUPERADMIN__PLATFORM__SETTINGS__PROVIDER_PLANS__LOAD__TABLET__1490,screenshots/tablet/SUPERADMIN__PLATFORM__SETTINGS__PROVIDER_PLANS__LOAD__TABLET__1490.png,2026-06-11T06:46:30.396Z,tablet,Super Admin,Platform,Settings,Provider Plans,/operations?workspace=platform&view=settings&section=provider_plans,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=provider_plans,,,Settings / Provider Plans loads in the correct workspace.,No major automated issue detected; manual designer review still required.,page,true,Open navigation,true,true,,No major automated issue detected; manual designer review still required.
SUPERADMIN__PLATFORM__SETTINGS__PROVIDER_ENTITLEMENTS__LOAD__TABLET__1491,screenshots/tablet/SUPERADMIN__PLATFORM__SETTINGS__PROVIDER_ENTITLEMENTS__LOAD__TABLET__1491.png,2026-06-11T06:46:32.350Z,tablet,Super Admin,Platform,Settings,Provider Entitlements,/operations?workspace=platform&view=settings&section=provider_entitlements,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=provider_entitlements,,,Settings / Provider Entitlements loads in the correct workspace.,No major automated issue detected; manual designer review still required.,page,true,Open navigation,true,true,,No major automated issue detected; manual designer review still required.
SUPERADMIN__PLATFORM__SETTINGS__PROVIDER_ONBOARDING__LOAD__TABLET__1492,screenshots/tablet/SUPERADMIN__PLATFORM__SETTINGS__PROVIDER_ONBOARDING__LOAD__TABLET__1492.png,2026-06-11T06:46:34.859Z,tablet,Super Admin,Platform,Settings,Provider Onboarding,/operations?workspace=platform&view=settings&section=provider_onboarding,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=provider_onboarding,,,Settings / Provider Onboarding loads in the correct workspace.,No major automated issue detected; manual designer review still required.,page,true,Open navigation,true,true,,No major automated issue detected; manual designer review still required.
SUPERADMIN__PLATFORM__SETTINGS__COMMERCIAL_MODELS__LOAD__TABLET__1493,screenshots/tablet/SUPERADMIN__PLATFORM__SETTINGS__COMMERCIAL_MODELS__LOAD__TABLET__1493.png,2026-06-11T06:46:36.812Z,tablet,Super Admin,Platform,Settings,Commercial Models,/operations?workspace=platform&view=settings&section=commercial_models,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=commercial_models,,,Settings / Commercial Models loads in the correct workspace.,No major automated issue detected; manual designer review still required.,page,true,Open navigation,true,true,,No major automated issue detected; manual designer review still required.
SUPERADMIN__PLATFORM__SETTINGS__BOT_PERMISSIONS__LOAD__TABLET__1494,screenshots/tablet/SUPERADMIN__PLATFORM__SETTINGS__BOT_PERMISSIONS__LOAD__TABLET__1494.png,2026-06-11T06:46:38.861Z,tablet,Super Admin,Platform,Settings,Bot Permissions,/operations?workspace=platform&view=settings&section=bot_permissions,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=bot_permissions,,,Settings / Bot Permissions loads in the correct workspace.,No major automated issue detected; manual designer review still required.,page,true,Open navigation,true,true,,No major automated issue detected; manual designer review still required.
SUPERADMIN__PLATFORM__SETTINGS__API_LIMITS__LOAD__TABLET__1495,screenshots/tablet/SUPERADMIN__PLATFORM__SETTINGS__API_LIMITS__LOAD__TABLET__1495.png,2026-06-11T06:46:41.427Z,tablet,Super Admin,Platform,Settings,Api Limits,/operations?workspace=platform&view=settings&section=api_limits,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=api_limits,,,Settings / Api Limits loads in the correct workspace.,No major automated issue detected; manual designer review still required.,page,true,Open navigation,true,true,,No major automated issue detected; manual designer review still required.
SUPERADMIN__PLATFORM__SETTINGS__COMMUNICATIONS__LOAD__TABLET__1496,screenshots/tablet/SUPERADMIN__PLATFORM__SETTINGS__COMMUNICATIONS__LOAD__TABLET__1496.png,2026-06-11T06:46:44.027Z,tablet,Super Admin,Platform,Settings,Communications,/operations?workspace=platform&view=settings&section=communications,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=communications,,,Settings / Communications loads in the correct workspace.,No major automated issue detected; manual designer review still required.,page,true,Open navigation,true,true,,No major automated issue detected; manual designer review still required.
SUPERADMIN__PLATFORM__SETTINGS__INTEGRATIONS__LOAD__TABLET__1497,screenshots/tablet/SUPERADMIN__PLATFORM__SETTINGS__INTEGRATIONS__LOAD__TABLET__1497.png,2026-06-11T06:46:46.713Z,tablet,Super Admin,Platform,Settings,Integrations,/operations?workspace=platform&view=settings&section=integrations,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=integrations,,,Settings / Integrations loads in the correct workspace.,Too much not-configured/placeholder language.,page,true,Open navigation,true,true,PLACEHOLDER-OVERUSE,Too much not-configured/placeholder language.
SUPERADMIN__PLATFORM__SETTINGS__PAYMENT_LINKS__LOAD__TABLET__1498,screenshots/tablet/SUPERADMIN__PLATFORM__SETTINGS__PAYMENT_LINKS__LOAD__TABLET__1498.png,2026-06-11T06:46:48.959Z,tablet,Super Admin,Platform,Settings,Payment Links,/operations?workspace=platform&view=settings&section=payment_links,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=payment_links,,,Settings / Payment Links loads in the correct workspace.,No major automated issue detected; manual designer review still required.,page,true,Open navigation,true,true,,No major automated issue detected; manual designer review still required.
SUPERADMIN__PLATFORM__SETTINGS__EXTERNAL_APPS__LOAD__TABLET__1499,screenshots/tablet/SUPERADMIN__PLATFORM__SETTINGS__EXTERNAL_APPS__LOAD__TABLET__1499.png,2026-06-11T06:46:51.542Z,tablet,Super Admin,Platform,Settings,External Apps,/operations?workspace=platform&view=settings&section=external_apps,https://bneineviimacademy.org/operations?workspace=platform&view=settings&section=external_apps,,,Settings / External Apps loads in the correct workspace.,No major automated issue detected; manual designer review still required.,page,true,Open navigation,true,true,,No major automated issue detected; manual designer review still required.
